,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
51,5156508509673394,7826119714,25年04月18日 02:25,"不少顺直男已经开始找男娘了，内部消化挺好的，男人更懂男人<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自山东,5156606715363771,5,不少顺直男已经开始找男娘了，内部消化挺好的，男人更懂男人[允悲],7148648365,-周望舒-,https://weibo.com/u/7148648365,nan,自律一点,海外 俄罗斯,f,36,348,1174,6,46,116,168
52,5156508509673394,7826119714,25年04月17日 20:37,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自北京,5156519315509030,1,[good][good][good],2652526943,都在左顾右盼地前行,https://weibo.com/u/2652526943,nan,,广东 广州,m,754,1492,4085,86,91,235,412
53,5156508509673394,7826119714,25年04月18日 12:40,你，才是真正的专家！,来自山西,5156761602363229,1,你，才是真正的专家！,6478604138,今天就换了你,https://weibo.com/u/6478604138,nan,我有病，别打扰我磨刀,其他,f,32,109,473,136,46,343,525
54,5156540277325994,7826119714,25年04月18日 12:41,放那屁的一看就是个无业游民，社会化程度极低，在家吸血的那种,来自山西,5156761858216694,2,放那屁的一看就是个无业游民，社会化程度极低，在家吸血的那种,6478604138,今天就换了你,https://weibo.com/u/6478604138,nan,我有病，别打扰我磨刀,其他,f,32,109,473,136,46,343,525
55,5156513720833906,7826119714,25年04月18日 02:19,男拳是最反动的群体,来自山东,5156605414867834,9,男拳是最反动的群体,7148648365,-周望舒-,https://weibo.com/u/7148648365,nan,自律一点,海外 俄罗斯,f,36,348,1174,6,46,116,168
56,5156505150816600,7826119714,25年04月17日 21:23,"女性各方面都比男性强，所以更适合创业，而男性脸皮厚，油烟不侵，适合主内<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自新疆,5156530833329117,8,女性各方面都比男性强，所以更适合创业，而男性脸皮厚，油烟不侵，适合主内[打call],6508984269,陌颜wind,https://weibo.com/u/6508984269,nan,我爱女的前提是，你也爱女❤️ 祝晶码战士四小只岁岁平安！ 祝虹猫蓝兔早日勇者归来！,湖南,f,56,121,67,700,7,762,"1,469"
57,5156518282659495,7826119714,25年04月17日 21:25,雄人好战，掩饰不住的劣根性,来自新疆,5156531377799994,5,雄人好战，掩饰不住的劣根性,6508984269,陌颜wind,https://weibo.com/u/6508984269,nan,我爱女的前提是，你也爱女❤️ 祝晶码战士四小只岁岁平安！ 祝虹猫蓝兔早日勇者归来！,湖南,f,56,121,67,700,7,762,"1,469"
58,5156541075030684,7203563100,25年04月17日 22:04,正常发，但是很低,来自贵州,5156541191686136,0,正常发，但是很低,7203563100,兰兰和果果们,https://weibo.com/u/7203563100,母婴育儿博主,少说话，说好话。,其他,f,40685,647,2540,"19,348","1,167","68,649","89,164"
59,5156556933169874,7203563100,25年04月18日 00:12,对，就是这样,来自贵州,5156573396079152,1,对，就是这样,7203563100,兰兰和果果们,https://weibo.com/u/7203563100,母婴育儿博主,少说话，说好话。,其他,f,40685,647,2540,"19,348","1,167","68,649","89,164"
60,5156556933169874,7203563100,25年04月18日 12:09,那其实也不算上一休一，一个月上班15天×12小时=180小时，按8小时换算等于22.5天。,来自重庆,5156753868590904,0,那其实也不算上一休一，一个月上班15天×12小时=180小时，按8小时换算等于22.5天。,2576579553,千千小尘,https://weibo.com/u/2576579553,nan,,重庆,f,20,97,211,25,12,15,52
61,5156539771392631,1309007290,25年04月18日 02:24,不要污蔑我们男的！会破防的！,来自北京,5156606476027326,0,不要污蔑我们男的！会破防的！,1309007290,驳静,https://weibo.com/u/1309007290,nan,i don’t forgive,北京,f,101701,803,3953,"11,611","28,570","148,171","188,352"
62,5156127680235481,7417986528,25年04月16日 23:29,艹！！！这种人就是觉得别人没办法怎么样他，故意恶心人。现在怎么样，姥姥骂完他之后，他后续没有再骚扰了吧,来自江苏,5156200199750938,14,艹！！！这种人就是觉得别人没办法怎么样他，故意恶心人。现在怎么样，姥姥骂完他之后，他后续没有再骚扰了吧,7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
63,5156127680235481,7417986528,25年04月16日 21:22,"这男的也是🐂<img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" />",来自广东,5156168062470406,2,这男的也是🐂[裂开],5856250435,瑜拾忆江南,https://weibo.com/u/5856250435,nan,,重庆,f,166,1633,964,38,3,179,220
64,5156127680235481,7417986528,25年04月17日 01:27,"回复<a href=/n/瑜拾忆江南 usercard=""name=@瑜拾忆江南"">@瑜拾忆江南</a>:还是退役军人呢",来自河北,5156229930026445,0,回复@瑜拾忆江南:还是退役军人呢,1833079952,MGYL我一直在,https://weibo.com/u/1833079952,娱乐博主 超话粉丝大咖（熊祁超话）,只要平平安安，哪怕生生不见,北京,m,13260,939,14418,"116,349","169,360","135,131","420,840"
65,5156127680235481,7417986528,25年04月16日 21:24,"回复<a href=/n/MGYL我一直在 usercard=""name=@MGYL我一直在"">@MGYL我一直在</a>:残疾了还不忘……",来自广东,5156168693189698,0,回复@MGYL我一直在:残疾了还不忘……,5856250435,瑜拾忆江南,https://weibo.com/u/5856250435,nan,,重庆,f,166,1633,964,38,3,179,220
66,5156127680235481,7417986528,25年04月16日 21:23,"回复<a href=/n/瑜拾忆江南 usercard=""name=@瑜拾忆江南"">@瑜拾忆江南</a>:超级恶心，而且他还是残疾",来自河北,5156168504442954,1,回复@瑜拾忆江南:超级恶心，而且他还是残疾,1833079952,MGYL我一直在,https://weibo.com/u/1833079952,娱乐博主 超话粉丝大咖（熊祁超话）,只要平平安安，哪怕生生不见,北京,m,13260,939,14418,"116,349","169,360","135,131","420,840"
67,5156160374573488,7417986528,25年04月16日 20:55,我已经把我周围的♂️训练得非常规矩了,来自广东,5156161269274327,3,我已经把我周围的♂️训练得非常规矩了,7531231474,您所查看的昵称不予显示,https://weibo.com/u/7531231474,nan,不是未来决定当下，而是当下决定未来。,其他,f,4,302,1543,125,47,462,634
68,5156160374573488,7417986528,25年04月16日 20:53,"只要它们有不规矩的行为就立马变脸！！咒骂！如果它们放弃了行动了，再恢复礼貌，要是它们又觉得有机可乘就再骂<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />主打一个驯服，老娘礼貌是我有素养",来自广东,5156160807897124,3,只要它们有不规矩的行为就立马变脸！！咒骂！如果它们放弃了行动了，再恢复礼貌，要是它们又觉得有机可乘就再骂[doge]主打一个驯服，老娘礼貌是我有素养,7531231474,您所查看的昵称不予显示,https://weibo.com/u/7531231474,nan,不是未来决定当下，而是当下决定未来。,其他,f,4,302,1543,125,47,462,634
69,5156160374573488,7417986528,25年04月17日 22:16,所以要大声说出来，对无耻的人，必须这样,来自浙江,5156544174358746,0,所以要大声说出来，对无耻的人，必须这样,2235278163,顺顺顺顺顺风,https://weibo.com/u/2235278163,nan,,其他,f,143,528,1223,44,52,89,185
70,5156160374573488,7417986528,25年04月16日 23:30,"回复<a href=/n/您所查看的昵称不予显示 usercard=""name=@您所查看的昵称不予显示"">@您所查看的昵称不予显示</a>:<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自江苏,5156200297011096,2,回复@您所查看的昵称不予显示:[赞][赞][赞][赞][赞],7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
71,5156127876582073,7417986528,25年04月16日 23:29,"<img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" /><img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" /><img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" />",来自江苏,5156200221777151,1,[加油][加油][加油],7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
72,5156138501280020,7417986528,25年04月16日 23:30,真的，非个例而是群体的遭遇,来自江苏,5156200427295331,5,真的，非个例而是群体的遭遇,7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
73,5156138501280020,7417986528,25年04月16日 23:57,"回复<a href=/n/常日崽 usercard=""name=@常日崽"">@常日崽</a>:是的 太多不友好的现象",来自广东,5156207142113825,0,回复@常日崽:是的 太多不友好的现象,7867498146,实在是想不出还有什么名字,https://weibo.com/u/7867498146,nan,原 实在是想不出还有什么名字可以用,其他,f,6,99,150,68,1,74,143
74,5156135402997432,7417986528,25年04月16日 23:39,"嗯！沉默时常会让对方变本加厉，不过还是要先保护好自己哈<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />",来自江苏,5156202686189009,1,嗯！沉默时常会让对方变本加厉，不过还是要先保护好自己哈[抱抱][抱抱][抱抱],7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
75,5156135402997432,7417986528,25年04月16日 23:49,"回复<a href=/n/常日崽 usercard=""name=@常日崽"">@常日崽</a>:嗯嗯！<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />",来自广东,5156205114690063,0,回复@常日崽:嗯嗯！[抱抱],5694358046,1睡不醒r,https://weibo.com/u/5694358046,nan,,内蒙古 呼和浩特,f,33,340,54,3,0,4,7
76,5156182580004644,7417986528,25年04月16日 23:38,是的！,来自江苏,5156202318399882,0,是的！,7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
77,5156152083219589,7417986528,25年04月16日 23:38,死！,来自江苏,5156202423255738,0,死！,7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
78,5156152083219589,7417986528,25年04月17日 09:08,"回复<a href=/n/常日崽 usercard=""name=@常日崽"">@常日崽</a>:那天还是我22周岁生日，一直觉得身边的人都挺友好的，大受震撼<img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" /><img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" />好在后边换工作了",来自河北,5156345767526987,0,回复@常日崽:那天还是我22周岁生日，一直觉得身边的人都挺友好的，大受震撼[裂开][裂开]好在后边换工作了,5605214846,问星何许_,https://weibo.com/u/5605214846,nan,,河北,f,159,165,298,561,1,529,"1,091"
79,5156128573621670,7417986528,25年04月16日 23:30,是的啊,来自江苏,5156200460064306,0,是的啊,7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
80,5156134319817702,7417986528,25年04月16日 23:41,"加油<img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" />",来自江苏,5156203140743779,0,加油[加油],7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
81,5156170516141746,7417986528,25年04月16日 23:40,是的，吃准了对方不想把事情闹大，恶行变本加厉,来自江苏,5156202901669748,0,是的，吃准了对方不想把事情闹大，恶行变本加厉,7417986528,常日崽,https://weibo.com/u/7417986528,微博VLOG博主,「我崽」:@野阿甜姬。「淘  宝」:PLAN197。和崽崽的日常♥️,其他,f,246304,95,1672,"181,927","12,175","2,354,398","2,548,500"
82,5156154439111350,7417986528,25年04月16日 21:01,还好公司要干不下去了,来自广东,5156162815394636,1,还好公司要干不下去了,7299967054,湖畔有乔木,https://weibo.com/u/7299967054,nan,耶,广西,f,39,106,216,661,0,695,"1,356"
